Video ID,Comment,Toxicity,Type,target
qej8hvq2lZo,ترى في الدقيقه  الا في موبس في هندرسون في الكسند ارنولد انقليزي,0,,
EF9RniqmCzM,يا نوب,1,1,1
u8Y9W0rFGZU,اقول يا ورع ليش مطفي التعليقات بفيديو ردة فعل مباراة العراق والبحرين احنا اسود غصبن عنك وعن اهلك سامع واسود على الكل قبل نفسنا سامعروح شوف فرق البطولات بين العراق والبحرين,1,1,1
EF9RniqmCzM,"فريقي سيئ ومتصدر دوري كيف لو كان جيد  
اسكت ياحمار وخليك في فريقك ياعاهة حياتك كامل وانت تنـتقد ريال مدريد",0,,
qej8hvq2lZo,ميسياني شعلية,0,,
NWsNVfHsuF0,مقتر بنفسه كثير وهوا مايساوي بصله,1,1,1
EF9RniqmCzM,مدريد سيئ جدا بس ابلع,1,1,1
qej8hvq2lZo,ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه ه,0,,
qej8hvq2lZo,"خسرتو من توتنهام  فضيحة 
ليفربول  استون فيلا 
 
مانشستر سيتي  ليستر سيتي 
 
فشلتونا فضيحة",0,,
u8Y9W0rFGZU,وقت ماسجل الريال كانت المباراه ملل  رح تبلع ياووضيع,1,2,1
qej8hvq2lZo,قال هات الي بعدو قال,0,,
u8Y9W0rFGZU,بلا شك البايرن سيتاهل لي النهائي,0,,
oeNHYAiggks,بعرف إنو اعضاء باور كل واحد بطلع بنشهر بمساعدة مشهور ثاني بس ضلينا نحضرهم لأن عجبنا المحتوى و الشغلة نفسها بتنطبق عليك يعني عرفناك من ملزن وضلينا نتفرج لأن عجبنا المحتوى وصراحة ذول فئة معين من الفان وَا يمثلون ااجميع يعني صراحة إلي عملوه هبل بس ليش تسب اليوتيوبرز ذاتهم,0,,
NWsNVfHsuF0,ياجماعة الخير هذي لعبه لاتدخلون السياسه بالعب,0,,
u8Y9W0rFGZU,كرامه وين جماهير برشلونه,0,,
qej8hvq2lZo,باشي شيل السبات سوي طوط,0,,
qej8hvq2lZo,عود يحشش على ليو اسمه بتاريخ ناديك,0,,
qej8hvq2lZo,ابلع ابلع ابلع ابلع يا ضربات الجزاء ابلع خلي برونو ينفعك,1,1,1
NWsNVfHsuF0,العراق فاز عل السعوديه  كاس اسيا للشباب وتم اخراج منتخب البيجاما من البطوله,0,,
EF9RniqmCzM,ه ه,0,,
NWsNVfHsuF0,استغفرالله العظيم,0,,
u8Y9W0rFGZU,اعرف مكانتك جدام البحرين,0,,
oeNHYAiggks,سبحان الله من البدايه مااطيق باور ولاكملت لهم فديو مافي احلا من فالكون فيهم و قبول,0,,
u8Y9W0rFGZU,ياخي صياحة مو طرب وبس تعدى مرحلة الطرب,1,1,1
u8Y9W0rFGZU,ياخي حنا في لعبة العراق البحرين اخوان انت ليش هكذا اخلاقك مو بس انت كثر من البحرينين مع كل هذا نحن باركنا لكم في فوزكم اخلاقك صدمتني,0,,
u8Y9W0rFGZU,النعيمي راح اسميك النعيمي حظ مدريد كل مايفوز قال حظ الحظ مباراة ثنتين ٣ ٤ مو ٣سنوات تقول حظ,0,,
u8Y9W0rFGZU,يا رجل اجمل اسيست لكروس وهدف جميل لفيني وتقول سلكان  وضعك غريب,0,,
qej8hvq2lZo,جابلك فاران,0,,
gvURpU4zGuQ,"اليمن اصل العرب رضيت ولا مارضيتش 
انت شكلك باكستاني او بنقالي عيب وعار عليكم عار عليكم تبثو أكاذيب 
هذا المهرج الغبي شكله في يمني خزق الدبة حقه  وزعلان منه إلى يومنا هذا لاتزعل عشان يمني خزق دبتك عادي قول اليمن اصل العرب وتعال عندي بخزق دبتك تاني مرة",1,1,1
gvURpU4zGuQ,اليمن اصل العرب وصفه هذا الشيء في الواقع الذي يحصل اليوم في غزه,0,,
u8Y9W0rFGZU,الكلب يحب خناقه,1,1,1
EF9RniqmCzM,اسوء يوتيوبر في العالم,1,1,1
NWsNVfHsuF0,الف مبروك لسعودية الشقيقة فالكم الكأس باذن الله تعالى,0,,
NWsNVfHsuF0,"الادرن دعسهم والسعودية دعستهم 
 منتخب عراكي كثير الكلام قليل الفعل",1,1,1
NWsNVfHsuF0,كفو لمتخبنا السعودي ألف مبروك,0,,
u8Y9W0rFGZU,هو انا احترمك و اقدرك و من قلب مدريدي و هو اي مباراه ل مدريد بتكون حظ هذا مو منطقي يعني ع اقل شيء حظ معليش كلامك غير صحيح ؟,0,,
gvURpU4zGuQ,إسماعيل كان في اليمن في مأرب وهذا موجود بنقوش بالآلاف,0,,
qej8hvq2lZo,هياط اول بدايه,0,,
qej8hvq2lZo,صلي علي النبي يا قلوري,0,,
NWsNVfHsuF0,الف الف مبروك للأخضر السعودي وهاردلك لإيران,0,,
qej8hvq2lZo,طيب لا تلعن ع الاقل حط طوط ولا صرف لك اي صرفه,0,,
qej8hvq2lZo,يجماعه بس خلينا على حق صح ليفربول خسر  بس هو المرشح الاقوى للدورى,0,,
NWsNVfHsuF0,ياخي معلقين هالوقت حيادية  ياخي عرفنا منتخب دولتك بس وش ذنب الي يشوف يبا يستمتع ؟ طول المباراة تحطيم في المنتخب الثاني ويداري على منتخبهم,0,,
qej8hvq2lZo,استغرب البعض مشاهدات مثل هذا المقطع العفن ،,1,1,1
qej8hvq2lZo,على الاقل مو زي برشلونة,0,,
qej8hvq2lZo,حرام عليك باقي قول واحد,0,,
qej8hvq2lZo,يلا ٦ ماتخليك تنام,0,,
qej8hvq2lZo,ابو راس مربع ه,1,1,1
qej8hvq2lZo,الدبيبة ذا يقصد ميسي يوم يقول ضيعوا بطولات مع منتخباتهم بسبب البلنتيات,1,1,1
u8Y9W0rFGZU,"اخوان مشجعي الريال  الاعزاء  احنا صحيح دنتفرج  ونضحك على انفعالات على  الحقير المدعو عبدالله النعيمي اللي يسي الى ريال وجماهيره
اطلبب من كل المدريستا اولا ان يعملون  مقدما واللي يعجبه خلي يتفرج على حماقات وقهر النعيمي وقبل ما تنهون المشاهدة رجعو السهم الى البداية وانهو المشاهدة  لان صحيح احنا نضحك عليه بس هو ديحصل مبالغ من مشاهداتنا احنا    وشكرا جزيلا",1,2,1
NWsNVfHsuF0,سرى الليل يابو ثلاثة سرى الليل,0,,
EF9RniqmCzM,بدأ الصياح,1,1,1
NWsNVfHsuF0,سالم الدوسري مسح الارض بيهم يا منتخب الشيعه,1,1,1
qej8hvq2lZo,"الخصم  يتعدى منطقة الوسط
جلوري  ايش قلت لكم، ايش قايل لكم قبل شوي",0,,
NWsNVfHsuF0,هذا معلق لو واحد من عدهم شنو هالتحيز,0,,
u8Y9W0rFGZU,ياخي والله انت كريه,1,1,1
u8Y9W0rFGZU,منافق اصلي انته,1,1,1
u8Y9W0rFGZU,انا غاسل ايدي من كل برشلوني لانه ما بتقولو كلمة حق وكلشي عندكم حظ وتحكيم وانه الريال لا يستحق  بس يلا حلو انا بحب الريال بس يحرق روسكم بهالطريقه,0,,
qej8hvq2lZo,الله يعينك عليهم,0,,
qej8hvq2lZo,جلوري تكفى لايك احبك,0,,
u8Y9W0rFGZU,احلا شي في المباراة انه البرشلوني  يلبس تيشرت الثمانيه اثنين,0,,
u8Y9W0rFGZU,اه يا وضيع  شوفو الحقد و الغل و المسخرة  عم يشجع الفريق اللي ماسح في وجهه اراضي أوروبا  عن جد انت واحد مسخرة,1,2,1
u8Y9W0rFGZU,"تخيل اشجع فريق مشيلني ٨ اهداف 


يالوضاعه",1,1,1
qej8hvq2lZo,لحظاات قبل الكارثة,0,,
qej8hvq2lZo,صيح اي صيح,1,1,1
NWsNVfHsuF0,"من العراق  مبروك السعوديه  
وتره شيطه مايمثلون العراق هذول محتلين من الهند ويران الصلهم  من زمن دوله صفويه  العراق الاصل مسلم",0,,
u8Y9W0rFGZU,النعيلي هذا استاذ كبير بالنجاسة,1,1,1
oeNHYAiggks,لا احمد شو وربي افخمهم,0,,
NWsNVfHsuF0,من ام الدنيا مصر  تحياتي للجميع مبروك للاخضر وهاردلك لأسود الرافدين,0,,
NWsNVfHsuF0,طاحظك عدنان درجال على هيج مدرب وفريق تعبان وعاجز إن يلعب تسعين دقيقه هذا المدرب جايبينه من سوك مريدي مال لانكات وآلله عيب عليكم استحو هذا العراق,1,1,1
qej8hvq2lZo,تضحك على برشلونة اببللع,1,1,1
qej8hvq2lZo,ابلع  والله ٧ ه انا فرحان الاتي العب بأستون فيلا,1,1,1
qej8hvq2lZo,جلطه والله,0,,
qej8hvq2lZo,تستاهل بردوا قلبي عشانك كنت تطقطق على القنرز الموسم اللي راح,0,,
qej8hvq2lZo,الطرد فيه غش  صحيي,0,,
qej8hvq2lZo,رسمياً تيلس في مانشستر يونايتد,0,,
qej8hvq2lZo,يا شباب في واحد كان يضحك على برشلونه تعرفونه  اقولكم كلمه من الكلمات اللي قالها  خلطوهم,1,1,1
qej8hvq2lZo,الدقيقه  الي بعدو الدقيقه    لتوتنهام,0,,
qej8hvq2lZo,"جلوري  هاات اللي بعدوا يا شيخ الله عليكم يا شباب 
انا",0,,
qej8hvq2lZo,ارنولد اساسي في ليفربول,0,,
qej8hvq2lZo,ابلع هيه ابلع لا عاد تهايط ع برشلونة وميسي ابلع ابلع,1,1,1
u8Y9W0rFGZU,تزوجت وجبت عيال وللحين انت رخيص ؟,1,1,1
qej8hvq2lZo,والأن رونالدو سجل هاتريك,0,,
NWsNVfHsuF0,قُلۡ هُوَ ٱللَّهُ أَحَدٌ ١ ٱللَّهُ ٱلصَّمَدُ ٢ لَمۡ يَلِدۡ وَلَمۡ يُولَدۡ ٣ وَلَمۡ يَكُن لَّهُۥ كُفُوًا أَحَدُۢ,0,,
NWsNVfHsuF0,المعلق قمه الوقاحه هو يشجع مايعلق,1,1,1
qej8hvq2lZo,معليش لحقناكم ليفربول احنا,0,,
qej8hvq2lZo,اليونايتد من بعد السير,0,,
qej8hvq2lZo,الله يعينك  اليونايتد مرض,0,,
EF9RniqmCzM,حرقان من الريال و هذا ريال في اسواء مواسمه و متصدر عليك يا درج خ,1,2,1
u8Y9W0rFGZU,افشل رياضي والله,0,,
qej8hvq2lZo,"وما راح تلحق على اللي راح يصير 

متحمس اشوف ردة فعل  جلوري بعد شوي 

و محزني في نفس الوقت",0,,
qej8hvq2lZo,ي ابو راس مربعة ه,1,1,1
u8Y9W0rFGZU,اكثر برشلوني حمار,1,2,1
NWsNVfHsuF0,"اتوقع ان نسخة خليجي  سعودية 

منتخب كوت ديفوار هو اخر منتخب تأهل في أخر نسخة لأمم أفريقيا وفاز باللقب",0,,
qej8hvq2lZo,"في بداية الموسم 
 أكل خماسية
 أكل سباعية 
 أكل رباعية
 تعادلين سلبيين
 خسر من ايفرتون
 أكل سداسية
زيدان اول مبارة تعادل سلبي
الاعلام والجمهور المحنك وبيدرول   يدمر   أداء الريال لا يعجبني وزيدان يتخبط",0,,
qej8hvq2lZo,من الدقيقة  الى الدقيقة  فرحه وبلنتي وغيرنا وغيرنا ومن الدقيقة  صياح وبكى وغبنه وضغط عزيزي جلوري انها اقصر قصه حزن شهدها التاريخ هاردلك حبيبي,0,,
qej8hvq2lZo,القم اخي تذكر يوم انك ضحكت علينا نحن البرشا يوم ما خسرنا بي  القم رغم انك تعجبني لكن الصراحة ابلع شيخ,1,1,1
qej8hvq2lZo,وارنولد يقطع بصل,1,1,1
qej8hvq2lZo,مايدري ليفربول خسرانين ٧,0,,
qej8hvq2lZo,الاتحاد اقوى من اليونايتد,0,,
NWsNVfHsuF0,الف ترليون مبروك للسعودية الحبيبة,0,,
qej8hvq2lZo,ابلع حتة بعد متحجي ع برشة,1,1,1
qej8hvq2lZo,سعاادهه غارمهه تووكك توكك باريسس بيشقك بعد مع اني احترم تاريخ مانشستر بس عشانك ابيهم يبلعون,0,,
u8Y9W0rFGZU,كافر البحرين، أنتم شعب يكرهه النبي، أنتم منافقون، أنتم غير صادقين، أيها اللاعبون  القادة  كلكم منخرطون لن يقبلوا الجنة التي وعد الله بها والنبي محمد يخرجون كافر كافر,1,2,4
qej8hvq2lZo,القم ه,1,1,1
u8Y9W0rFGZU,نباحك طرب,1,1,1
qej8hvq2lZo,اللي حسب المايك ديد جلوري لا يحط لايك,1,1,1
qej8hvq2lZo,بس افرح ليفربول اكلوها بسباعيه,0,,
NWsNVfHsuF0,عفية عليكم رجال قول وفعل وكنتوا رجال داخل الملعب واعطيتوهم درس بكرة القدم إنها تلعب داخل الملعب وليس خارجها  ألف ألف مبروك تستاهلون  محبكم من الأردن,0,,
qej8hvq2lZo,برشلونة فاتح للتشجيع,0,,
qej8hvq2lZo,ألقوم بس لا تحكي عن,1,1,1
qej8hvq2lZo,ابلع تتمسخر ع االبرشا ونتو بلعتو من فريق زبال،,1,2,1
u8Y9W0rFGZU,حبيبي النعيمي ماف حاجة اسمها حظ وشعوزة دا اسمو جودة لعيبة ريال مدريد والفنش العندهم عالي جدا والاستحواذ والسيطرة والفرص لا تعنى شئ في عالم كرة القدم منتخب اسبانيا كاس العالم  عمل  تمريرة في المباراة وطلع من المجموعات الكورة  من البحسم ويستقل انصاف الفرص وشكرا ياسيد عبدالله النعيمي  كل الحب من مدريدي,0,,
